Date,Price,Open,High,Low,Vol.,Change %,Returns,Residuals,Shock_ModelBased,Shock_EventBased
2022-12-27,86.08,85.92,88.5,85.55,0.30K,-0.89%,-0.00886586067933215,-0.010919462907602909,0,0
2022-12-28,84.13,86.02,86.02,83.85,0.90K,-2.27%,-0.02265334572490707,-0.022407398136183292,0,0
2022-12-29,82.36,83.85,83.85,81.87,0.47K,-2.10%,-0.021038868417924572,-0.024357406519471894,0,0
2022-12-30,79.4,82.0,82.8,78.23,1.80K,-3.59%,-0.0359397765905779,-0.03609246568549633,1,0
2023-01-02,83.67,80.17,83.68,80.17,0.21K,5.38%,0.0537783375314862,0.05207048618674124,1,0
2023-01-03,80.42,83.0,83.0,79.49,0.91K,-3.88%,-0.038843073981116305,-0.03715387218034407,1,0
2023-01-04,75.4,80.29,80.29,75.24,0.75K,-6.24%,-0.06242228301417552,-0.06962752775857677,1,0
2023-01-05,76.24,75.35,77.43,74.85,0.84K,1.11%,0.011140583554376526,0.00866260410738098,0,0
2023-01-06,75.55,76.0,77.33,75.0,0.43K,-0.91%,-0.009050367261280168,-0.010856819147463259,0,0
2023-01-09,79.1,74.8,79.58,74.8,1.21K,4.70%,0.04698874917273321,0.048890350703489384,1,0
2023-01-10,78.38,79.74,79.79,77.94,1.75K,-0.91%,-0.009102402022756029,-0.01043391725033267,0,0
2023-01-11,76.64,78.25,79.11,76.24,1.41K,-2.22%,-0.02219954069915786,-0.03147576341754133,1,0
2023-01-12,77.76,76.73,77.9,76.25,0.11K,1.46%,0.014613778705636848,0.01381660062555777,0,0
2023-01-13,77.2,77.49,78.0,75.82,0.48K,-0.72%,-0.007201646090534974,-0.008771229075407658,0,0
2023-01-16,75.07,76.8,76.98,75.07,0.73K,-2.76%,-0.027590673575129676,-0.026704609030702715,0,0
2023-01-17,77.21,75.25,77.7,74.75,0.56K,2.85%,0.028506727054748993,0.026055149422332148,0,0
2023-01-18,81.42,76.9,81.42,76.85,1.03K,5.45%,0.054526615723351934,0.05332143129344384,1,0
2023-01-19,81.86,80.89,82.73,80.78,0.69K,0.54%,0.0054040776222057385,0.005199045222874915,0,0
2023-01-20,82.6,81.92,82.72,81.01,0.84K,0.90%,0.009039824089909443,0.004771325682610835,0,0
2023-01-23,81.8,82.59,83.32,81.7,0.44K,-0.97%,-0.009685230024213065,-0.013698909109272295,0,0
2023-01-24,79.62,81.93,82.21,79.1,0.65K,-2.67%,-0.02665036674816612,-0.02797230182476637,1,0
2023-01-25,82.28,79.46,82.4,78.9,0.30K,3.34%,0.033408691283597136,0.03531017883654343,1,0
2023-01-26,86.81,82.19,86.9,81.65,0.95K,5.51%,0.055055906660184784,0.05610059050192409,1,0
2023-01-27,86.94,86.81,88.0,86.37,1.19K,0.15%,0.0014975233268055277,0.000690570930902269,0,0
2023-01-30,87.21,87.05,87.56,85.84,1.54K,0.31%,0.0031055900621117516,-0.0015057443011649504,0,0
2023-01-31,90.13,87.18,90.33,86.43,2.81K,3.35%,0.033482398807476166,0.029455503244373932,1,0
2023-02-01,92.65,90.0,94.26,90.0,0.61K,2.80%,0.027959613891046287,0.028741123759761518,1,0
2023-02-02,90.65,92.8,93.96,89.23,1.06K,-2.16%,-0.021586616297895267,-0.020003949695704088,0,0
2023-02-03,90.9,91.82,92.98,90.41,0.75K,0.28%,0.0027578599007169746,-0.0009273736225661466,0,0
2023-02-06,87.96,90.44,92.34,87.8,0.44K,-3.23%,-0.032343234323432446,-0.03307373131479687,1,0
2023-02-07,87.9,88.2,88.36,86.5,0.29K,-0.07%,-0.0006821282401090478,-0.0016888489910356131,0,0
2023-02-08,87.59,87.2,88.96,86.7,0.14K,-0.35%,-0.0035267349260523773,-0.0010724688565106125,0,0
2023-02-09,88.49,87.6,89.92,87.23,0.53K,1.03%,0.010275145564561994,0.006760139088713337,0,0
2023-02-10,90.44,88.0,90.44,88.0,1.21K,2.20%,0.02203638829246235,0.02167614520860041,0,0
2023-02-13,89.35,90.1,90.63,89.0,0.24K,-1.21%,-0.012052189296771432,-0.01591024633150781,0,0
2023-02-14,88.62,90.25,90.25,87.24,0.75K,-0.82%,-0.008170117515388764,-0.011348212997436205,0,0
2023-02-15,91.51,88.51,91.58,88.1,2.06K,3.26%,0.03261114872489279,0.030921531993421167,1,0
2023-02-16,95.13,91.68,95.13,91.68,0.56K,3.96%,0.03955851819473266,0.039732602589241606,1,0
2023-02-17,93.33,94.95,95.42,92.55,0.60K,-1.89%,-0.018921475875118277,-0.01914103657530735,0,0
2023-02-20,95.11,94.63,96.7,93.96,0.68K,1.91%,0.019072109718204278,0.014069798553482765,0,0
2023-02-21,97.12,95.43,97.99,94.0,0.53K,2.11%,0.02113342445589317,0.020035689732744225,0,0
2023-02-22,93.45,97.12,97.12,93.36,0.26K,-3.78%,-0.03778830313014825,-0.03810592506904459,1,0
2023-02-23,93.84,93.47,94.98,93.26,0.80K,0.42%,0.004173354735152568,0.003459025749859523,0,0
2023-02-24,94.79,94.93,96.03,94.1,0.24K,1.01%,0.01012361466325662,0.008890171803871465,0,0
2023-02-27,96.9,95.64,96.94,95.31,0.55K,2.23%,0.022259732039244584,0.021610834029592425,0,0
2023-02-28,95.88,96.9,97.2,95.88,1.01K,-1.05%,-0.010526315789473828,-0.009719422293006973,0,0
2023-03-01,93.8,96.1,96.26,93.52,0.39K,-2.17%,-0.02169378389653731,-0.02771605708204232,1,0
2023-03-02,90.1,94.77,95.0,89.87,0.40K,-3.94%,-0.039445628997867854,-0.04109733086025026,1,0
2023-03-03,89.27,90.0,90.17,88.47,0.71K,-0.92%,-0.009211986681465056,-0.010772012607871955,0,0
2023-03-06,89.96,90.5,91.35,89.05,0.52K,0.77%,0.007729360367424665,0.009560782097179074,0,0
2023-03-07,92.87,91.12,93.59,91.11,1.28K,3.23%,0.03234771009337489,0.030889117868222463,1,0
2023-03-08,94.76,93.52,95.73,93.5,3.12K,2.04%,0.020351028319155917,0.018437547516749947,0,0
2023-03-09,95.4,95.75,96.64,93.86,1.56K,0.68%,0.006753904601097593,0.0013564541103341012,0,0
2023-03-10,96.83,95.53,96.93,95.3,2.42K,1.50%,0.014989517819706366,0.01177634940579999,0,0
2023-03-13,92.99,96.3,96.3,92.37,2.06K,-3.97%,-0.039657131054425365,-0.041115231550185635,1,0
2023-03-14,89.73,92.91,93.54,89.55,1.15K,-3.51%,-0.03505753306807169,-0.03679662141579578,1,0
2023-03-15,86.65,90.36,91.23,86.53,1.93K,-3.43%,-0.03432519781566923,-0.033678124252493266,1,0
2023-03-16,85.27,88.3,88.3,83.71,2.79K,-1.59%,-0.01592613964223899,-0.016837451521902677,0,0
2023-03-17,85.57,85.68,87.07,83.43,0.64K,0.35%,0.003518236190922952,0.0047958169453625275,0,0
2023-03-20,85.18,83.7,86.0,82.13,2.39K,-0.46%,-0.004557672081336728,-0.007705787457848598,0,0
2023-03-21,87.38,86.16,88.4,85.69,2.19K,2.58%,0.025827659074900033,0.021785756648825403,0,0
2023-03-22,86.63,87.1,87.68,85.5,2.03K,-0.86%,-0.008583199816891707,-0.01138936136616619,0,0
2023-03-23,90.18,87.45,90.4,87.45,1.51K,4.10%,0.04097887567817171,0.03641445995232856,1,0
2023-03-24,85.4,89.96,91.02,84.18,1.11K,-5.30%,-0.05300510090929256,-0.05241814323705914,1,0
2023-03-27,88.13,88.02,89.19,86.73,13.64K,3.20%,0.03196721311475392,0.02554295736569222,0,0
2023-03-28,89.4,87.62,90.56,87.62,15.63K,1.44%,0.014410529899012925,0.018782472994123382,0,0
2023-03-29,90.02,89.47,91.1,89.33,12.36K,0.69%,0.006935123042505431,0.0025280207361745126,0,0
2023-03-30,90.8,90.43,91.76,89.55,15.57K,0.87%,0.008664741168629142,0.010569918922256394,0,0
2023-03-31,91.75,90.93,92.89,90.71,14.19K,1.05%,0.010462555066079293,0.004274940649488601,0,0
2023-04-03,96.0,91.75,96.16,91.69,15.34K,4.63%,0.04632152588555849,0.04668013739893597,1,0
2023-04-04,94.98,96.0,97.35,94.63,15.77K,-1.06%,-0.010624999999999996,-0.010310044332542597,0,0
2023-04-05,97.01,94.97,98.0,94.78,17.83K,2.14%,0.021372920614866286,0.01732339650687503,0,0
2023-04-11,97.47,96.75,98.43,96.72,12.46K,0.74%,0.007441860465116301,0.0076564254264919656,0,0
2023-04-12,96.27,97.53,98.21,95.09,16.89K,-1.23%,-0.01231148045552477,-0.014941605586509019,0,0
2023-04-13,94.39,96.15,96.5,93.1,14.93K,-1.95%,-0.01952840968110514,-0.01831184294544795,0,0
2023-04-14,94.11,94.39,94.99,93.16,11.55K,-0.30%,-0.002966415933891353,-0.005800478992133281,0,0
2023-04-17,92.91,94.14,94.75,92.16,11.40K,-1.28%,-0.01275103602167682,-0.012102181893014676,0,0
2023-04-18,95.15,92.98,95.6,92.33,14.37K,2.41%,0.024109353137445,0.02286515005272085,0,0
2023-04-19,94.39,95.3,96.47,94.18,12.80K,-0.80%,-0.0079873883342092,-0.008753996025076016,0,0
2023-04-20,91.74,94.45,94.66,91.18,18.42K,-2.81%,-0.028075007945757013,-0.032708299108057864,1,0
2023-04-21,89.86,91.95,92.41,89.25,16.35K,-2.05%,-0.02049269675168952,-0.022602520444036017,0,0
2023-04-24,88.56,90.11,90.11,87.59,17.79K,-1.45%,-0.014466948586690398,-0.016772595689834465,0,0
2023-04-25,86.81,88.58,88.91,86.53,20.94K,-1.98%,-0.019760614272809396,-0.01902422216296692,0,0
2023-04-26,86.24,86.9,87.0,85.16,19.49K,-0.66%,-0.0065660638175326635,-0.008309210627590394,0,0
2023-04-27,86.68,85.94,87.9,85.4,18.54K,0.51%,0.005102040816326703,0.0024778688115739346,0,0
2023-04-28,87.65,86.49,88.11,86.13,11.92K,1.12%,0.011190586063682506,0.008706839901233113,0,0
2023-05-01,85.63,87.39,88.36,85.5,4.52K,-2.30%,-0.0230462065031376,-0.025345711458637052,0,0
2023-05-02,88.52,85.66,90.82,85.42,21.01K,3.37%,0.033749854023122694,0.029391270163894354,1,0
2023-05-03,85.15,89.0,89.35,84.0,24.91K,-3.81%,-0.0380704925440577,-0.03794435678162401,1,0
2023-05-04,84.5,85.29,85.71,83.25,17.53K,-0.76%,-0.007633587786259555,-0.012250678502990638,0,0
2023-05-05,84.96,84.66,86.9,84.3,12.00K,0.54%,0.005443786982248344,0.00685524762342256,0,0
2023-05-08,85.59,85.0,85.99,84.5,6.33K,0.74%,0.007415254237288282,0.003879957893604738,0,0
2023-05-09,87.51,85.57,87.75,85.2,14.24K,2.24%,0.02243252716438837,0.023880296232230674,0,0
2023-05-10,89.06,87.69,89.75,87.2,16.36K,1.77%,0.0177122614558336,0.013748801820511952,0,0
2023-05-11,88.57,89.22,90.12,87.68,16.42K,-0.55%,-0.005501908825511048,-0.008382863862290027,0,0
2023-05-12,88.93,88.54,89.67,88.14,9.38K,0.41%,0.004064581686801461,0.001631250411282504,0,0
2023-05-15,87.14,88.5,89.19,86.13,15.99K,-2.01%,-0.020128190711795835,-0.021170514603946745,0,0
2023-05-16,88.93,87.14,89.2,86.66,13.11K,2.05%,0.020541657103511746,0.01930100525152255,0,0
2023-05-17,88.04,88.77,89.75,87.55,11.44K,-1.00%,-0.010007871359496212,-0.008516962092688938,0,0
2023-05-18,89.65,88.49,90.21,87.92,9.13K,1.83%,0.018287142208087248,0.014657316298794302,0,0
2023-05-19,89.43,89.66,91.24,89.33,12.79K,-0.25%,-0.0024539877300613355,-0.0022558005464411,0,0
2023-05-22,87.25,89.43,89.71,86.77,15.35K,-2.44%,-0.024376607402437744,-0.02897737860884301,1,0
2023-05-23,85.8,87.4,87.72,85.36,16.12K,-1.66%,-0.01661891117478509,-0.017222612488290035,0,0
2023-05-24,84.79,85.81,86.26,84.55,13.80K,-1.18%,-0.01177156177156169,-0.013812515612160344,0,0
2023-05-25,82.63,85.03,85.15,82.63,20.74K,-2.55%,-0.025474702205448896,-0.02536650059453739,0,0
2023-05-26,83.13,82.75,83.37,81.94,14.76K,0.61%,0.00605107103957403,0.004331347864094758,0,0
2023-05-29,83.0,83.01,84.46,82.67,4.74K,-0.16%,-0.0015638157103331496,-0.0032518249603060876,0,0
2023-05-30,80.38,83.05,83.34,80.36,24.55K,-3.16%,-0.03156626506024107,-0.03471339172735625,1,0
2023-05-31,80.77,80.45,81.97,79.32,21.92K,0.49%,0.0048519532221946715,0.0018044450665210235,0,0
2023-06-01,78.95,80.78,81.1,78.47,22.48K,-2.25%,-0.02253311873220243,-0.024397380591918993,0,1
2023-06-02,78.52,78.95,80.47,78.52,15.52K,-0.54%,-0.005446485117162836,-0.007765267327614478,0,0
2023-06-05,82.86,79.05,83.25,78.01,23.97K,5.53%,0.055272542027508864,0.055057769219993995,1,0
2023-06-06,81.64,83.0,83.48,80.28,17.91K,-1.47%,-0.014723630219647621,-0.016750743864162025,0,0
2023-06-07,83.86,81.64,84.19,80.1,18.61K,2.72%,0.027192552670259662,0.022889889286348653,0,0
2023-06-08,83.35,83.99,84.95,82.63,15.10K,-0.61%,-0.006081564512282478,-0.007448573889927897,0,0
2023-06-09,86.14,83.75,87.3,83.5,17.41K,3.35%,0.033473305338932224,0.028732369587208942,1,0
2023-06-12,88.22,86.75,88.46,84.88,17.45K,2.41%,0.02414673786858601,0.0283666177432954,1,0
2023-06-13,90.72,88.0,91.03,86.91,30.35K,2.83%,0.028338245295851383,0.02413710151130668,0,0
2023-06-14,93.62,90.46,93.99,89.91,28.12K,3.20%,0.03196649029982379,0.03222831233600996,1,0
2023-06-15,92.93,93.51,95.18,91.51,29.19K,-0.74%,-0.0073702200384533345,-0.01040898159730723,0,0
2023-06-16,91.92,92.92,93.18,90.5,19.81K,-1.09%,-0.0108683955665555,-0.012313457710004982,0,0
2023-06-19,93.23,91.7,93.65,90.3,15.15K,1.43%,0.014251523063533611,0.013984399796243108,0,0
2023-06-20,94.51,93.09,96.0,92.85,23.51K,1.37%,0.01372948621688308,0.014599500861037682,0,0
2023-06-21,90.85,94.41,95.4,90.39,27.35K,-3.87%,-0.03872606073431395,-0.038218849159576594,1,0
2023-06-22,90.95,90.2,91.2,88.33,18.31K,0.11%,0.0011007154650524154,-0.0028928381113029564,0,0
2023-06-23,87.55,90.9,90.9,87.55,14.05K,-3.74%,-0.03738317757009357,-0.038014669276122987,1,0
2023-06-26,86.49,87.69,89.65,85.89,16.58K,-1.21%,-0.012107367218732179,-0.014424193710774934,0,0
2023-06-27,89.09,86.49,89.17,85.8,14.66K,3.01%,0.030061278760550536,0.031642364007218544,1,0
2023-06-28,88.21,89.67,89.7,86.98,13.96K,-0.99%,-0.009877651812773669,-0.01292139093253854,0,0
2023-06-29,88.13,87.34,88.82,87.24,12.33K,-0.09%,-0.0009069266523069608,-0.003767214249875403,0,0
2023-06-30,89.57,88.1,89.61,87.11,12.88K,1.63%,0.016339498468171954,0.012706670858582562,0,0
2023-07-03,87.58,89.12,89.83,87.18,13.06K,-2.22%,-0.022217260243384995,-0.024762279355902594,0,0
2023-07-04,87.69,87.41,88.1,86.68,10.26K,0.13%,0.0012559945192966993,0.00038167055965348043,0,0
2023-07-05,85.81,87.06,87.32,85.71,15.08K,-2.14%,-0.021439160679667002,-0.022570468974804917,0,0
2023-07-06,86.29,85.7,86.45,85.33,14.12K,0.56%,0.00559375364176673,0.002695172941542133,0,0
2023-07-07,86.15,86.05,87.85,85.83,12.12K,-0.16%,-0.0016224359717232906,-0.0003780470666491886,0,0
2023-07-10,86.26,86.16,87.17,85.48,12.70K,0.13%,0.001276842716192661,-0.0024826397722421617,0,0
2023-07-11,87.05,86.34,87.22,85.11,15.21K,0.92%,0.00915835845119406,0.008110472103289735,0,0
2023-07-12,85.83,87.03,88.32,85.68,15.76K,-1.40%,-0.014014933946008057,-0.01713785576921045,0,0
2023-07-13,85.88,85.86,86.96,85.32,11.32K,0.06%,0.0005825468950251267,-0.0015922054261406928,0,0
2023-07-14,86.35,85.82,87.65,85.82,10.62K,0.55%,0.005472752678155501,0.004438164837314322,0,0
2023-07-17,86.78,85.93,86.81,85.18,12.73K,0.50%,0.004979733642154205,0.0033422374953354823,0,0
2023-07-18,88.18,86.78,88.32,86.25,14.99K,1.61%,0.016132749481447384,0.015274014498057518,0,0
2023-07-19,88.98,88.1,89.4,87.05,15.48K,0.91%,0.009072352007257756,0.006655542184986386,0,0
2023-07-20,90.84,88.95,91.24,88.75,17.57K,2.09%,0.02090357383681729,0.018658364352421318,0,0
2023-07-21,91.82,90.8,92.3,90.33,14.12K,1.08%,0.010788199031263712,0.009718749910703177,0,0
2023-07-24,91.29,91.82,92.59,90.53,14.37K,-0.58%,-0.005772162927466629,-0.008059988268691079,0,0
2023-07-25,92.34,91.25,92.52,91.14,14.27K,1.15%,0.011501807426881339,0.010175642961986758,0,0
2023-07-26,90.77,92.32,93.5,90.34,16.55K,-1.70%,-0.017002382499458624,-0.017653956835905205,0,0
2023-07-27,90.92,90.79,91.28,89.23,15.51K,0.17%,0.0016525283684036829,0.0001402559931801611,0,0
2023-07-28,88.7,90.92,90.92,88.16,16.24K,-2.44%,-0.024417069951605752,-0.024207115205036062,0,0
2023-07-31,86.81,88.34,89.42,86.37,15.97K,-2.13%,-0.021307779030439677,-0.024582293567587024,0,0
2023-08-01,84.62,86.85,87.83,84.4,22.39K,-2.52%,-0.025227508351572392,-0.025184872736271412,0,0
2023-08-02,83.2,84.65,84.99,83.01,21.26K,-1.68%,-0.016780902859844016,-0.01956664473796555,0,0
2023-08-03,84.41,83.23,85.8,83.1,16.35K,1.45%,0.014543269230769207,0.014105535491124784,0,0
2023-08-04,83.41,84.99,85.63,83.3,11.73K,-1.18%,-0.011846937566639015,-0.013666949255948442,0,0
2023-08-07,82.64,83.55,84.56,82.56,13.37K,-0.92%,-0.009231507013547469,-0.013242414156375606,0,0
2023-08-08,83.97,82.7,84.47,82.31,14.58K,1.61%,0.016093901258470433,0.013212448190899338,0,0
2023-08-09,83.9,84.34,85.82,83.5,17.02K,-0.08%,-0.0008336310587113704,-0.0030272185103714894,0,0
2023-08-10,84.55,84.24,85.21,83.03,12.82K,0.77%,0.00774731823599506,0.006464914604603144,0,0
2023-08-11,86.8,84.9,86.92,84.0,10.94K,2.66%,0.026611472501478328,0.024588357122402725,0,0
2023-08-14,87.95,86.57,88.13,86.0,13.26K,1.32%,0.013248847926267349,0.011094397114852887,0,0
2023-08-15,86.87,88.23,88.6,86.7,13.02K,-1.23%,-0.012279704377487155,-0.013659425139385955,0,0
2023-08-16,88.58,87.64,88.89,87.35,15.60K,1.97%,0.01968458616323243,0.01679940496856091,0,0
2023-08-17,88.85,88.6,89.87,87.7,15.80K,0.30%,0.0030480921201174738,0.0028191568228340875,0,0
2023-08-18,88.05,88.68,89.09,87.27,12.86K,-0.90%,-0.009003939223410251,-0.009911124522656498,0,0
2023-08-21,87.85,88.62,88.7,86.86,11.65K,-0.23%,-0.0022714366837024436,-0.003137438371327847,0,0
2023-08-22,90.01,87.85,90.39,87.76,19.57K,2.46%,0.024587364826408775,0.022055314418714615,0,0
2023-08-23,88.0,89.96,90.23,87.35,19.87K,-2.23%,-0.02233085212754149,-0.02168655728995378,0,0
2023-08-24,85.21,87.35,87.35,85.1,18.77K,-3.17%,-0.031704545454545485,-0.0350310861903549,1,0
2023-08-25,85.25,85.06,86.42,84.5,13.46K,0.05%,0.00046942847083686345,-0.0016490195687527097,0,0
2023-08-28,85.6,85.4,86.5,84.79,8.13K,0.41%,0.004105571847507372,0.0034123116454873054,0,0
2023-08-29,85.0,85.72,86.49,84.52,12.48K,-0.70%,-0.007009345794392496,-0.006458217542139768,0,0
2023-08-30,86.0,84.91,86.63,84.64,13.34K,1.18%,0.0117647058823529,0.008560938126697832,0,0
2023-08-31,86.03,86.1,87.28,85.58,11.31K,0.03%,0.00034883720930234396,-0.0029022250934292743,0,0
2023-09-01,85.64,86.03,86.32,85.0,11.95K,-0.45%,-0.004533302336394263,-0.006870457709599593,0,0
2023-09-04,84.08,85.63,85.63,83.75,13.97K,-1.82%,-0.018215787015413376,-0.01958914079129643,0,0
2023-09-05,83.91,84.18,84.81,83.6,16.54K,-0.20%,-0.002021883920076184,-0.004801293361300292,0,0
2023-09-06,83.7,83.95,84.81,83.11,15.69K,-0.25%,-0.0025026814444046863,-0.002446746660090818,0,0
2023-09-07,83.29,83.67,84.28,82.67,16.85K,-0.49%,-0.004898446833930703,-0.006506367888440821,0,0
2023-09-08,81.62,83.52,84.0,81.28,17.11K,-2.01%,-0.02005042622163522,-0.021773223278015348,0,0
2023-09-11,81.73,81.79,82.51,81.36,13.80K,0.13%,0.0013477088948787852,-0.002065793568723188,0,0
2023-09-12,81.12,81.85,82.41,80.98,17.50K,-0.75%,-0.007463599657408504,-0.008168534399909224,0,0
2023-09-13,83.76,81.25,83.83,80.57,22.49K,3.25%,0.03254437869822491,0.03038302515650905,1,0
2023-09-14,82.93,83.71,84.07,82.45,14.48K,-0.99%,-0.009909264565424958,-0.010094179482545701,0,0
2023-09-15,82.1,82.88,84.09,81.86,14.31K,-1.00%,-0.010008440853732203,-0.015243538893181231,0,0
2023-09-18,80.88,82.18,82.65,80.74,16.52K,-1.49%,-0.014859926918392219,-0.016007340189830466,0,0
2023-09-19,81.3,80.97,81.69,80.55,12.94K,0.52%,0.005192878338278861,0.0023691831284408204,0,0
2023-09-20,82.76,81.6,82.97,80.51,18.19K,1.80%,0.01795817958179602,0.019785065208820642,0,0
2023-09-21,84.43,82.7,84.61,81.7,16.17K,2.02%,0.020178830352827415,0.018235871470827867,0,0
2023-09-22,85.3,83.94,86.05,83.65,18.47K,1.03%,0.010304394172687248,0.007920921105143744,0,0
2023-09-25,84.89,85.95,85.95,84.77,14.09K,-0.48%,-0.0048065650644782965,-0.008313318993568245,0,0
2023-09-26,82.51,84.99,85.13,82.51,16.30K,-2.80%,-0.028036282247614452,-0.03027618814451331,1,0
2023-09-27,81.86,83.0,83.05,81.61,14.84K,-0.79%,-0.007877832989940714,-0.009243486346010077,0,0
2023-09-28,83.11,81.83,83.24,81.82,11.32K,1.53%,0.015269973124847347,0.016082648669296377,0,0
2023-09-29,81.45,83.0,83.24,81.42,11.38K,-2.00%,-0.019973529057875083,-0.019970184348726234,0,0
2023-10-02,80.7,81.42,81.66,80.62,14.76K,-0.92%,-0.009208103130755041,-0.01222861591246822,0,0
2023-10-03,79.8,80.7,80.91,79.52,23.91K,-1.12%,-0.01115241635687736,-0.013975087929372715,0,0
2023-10-04,81.82,79.87,82.39,79.56,20.90K,2.53%,0.025313283208020065,0.022817612802076677,0,0
2023-10-05,80.86,81.85,82.37,80.3,15.01K,-1.17%,-0.011733072598386629,-0.010515547003633285,0,0
2023-10-06,80.62,80.85,81.15,80.0,12.05K,-0.30%,-0.0029680930002472516,-0.007705568550402641,0,0
2023-10-09,81.63,80.65,81.96,80.0,16.51K,1.25%,0.012527908707516522,0.01097299751687604,0,0
2023-10-10,84.74,81.87,85.06,81.6,26.15K,3.81%,0.03809873820899168,0.035682103583768394,1,0
2023-10-11,83.78,84.68,85.03,83.5,21.43K,-1.13%,-0.011328770356384132,-0.010296915407728272,0,0
2023-10-12,85.45,83.78,85.69,83.5,16.72K,1.99%,0.019933158271663975,0.015123205715376141,0,0
2023-10-13,85.66,85.23,86.6,84.73,22.82K,0.25%,0.0024575775307196235,0.0017340289556595648,0,0
2023-10-16,83.41,85.58,85.93,82.99,18.29K,-2.63%,-0.02626663553583941,-0.028691690249555778,1,0
2023-10-17,82.65,83.29,83.66,81.45,16.43K,-0.91%,-0.009111617312072773,-0.00870647760514992,0,0
2023-10-18,81.79,82.61,83.35,81.52,15.86K,-1.04%,-0.010405323653962517,-0.012205084507566646,0,0
2023-10-19,82.0,81.7,82.24,80.84,17.07K,0.26%,0.002567551045359995,0.002357820983058455,0,0
2023-10-20,81.67,81.98,82.5,81.05,15.05K,-0.40%,-0.004024390243902443,-0.004446817346710929,0,0
2023-10-23,80.3,81.39,81.5,80.06,17.53K,-1.68%,-0.016774825517325898,-0.02053268925788091,0,0
2023-10-24,80.66,80.26,81.34,80.21,17.18K,0.45%,0.004483188044831943,0.0019762924319073035,0,0
2023-10-25,79.93,80.74,80.98,79.75,18.43K,-0.91%,-0.009050334738407995,-0.010528438538334281,0,0
2023-10-26,79.58,79.94,80.71,79.49,18.95K,-0.44%,-0.004378831477542922,-0.006386183115667951,0,0
2023-10-27,79.36,79.64,80.36,79.3,15.86K,-0.28%,-0.002764513696908777,-0.004094478712211844,0,0
2023-10-30,78.78,79.45,80.98,78.48,24.81K,-0.73%,-0.007308467741935498,-0.010199447297685493,0,0
2023-10-31,79.41,78.65,79.5,78.15,21.72K,0.80%,0.007996953541507867,0.006700774342641933,0,0
2023-11-01,78.66,79.4,80.16,78.37,19.68K,-0.94%,-0.009444654325651669,-0.011067908024642081,0,0
2023-11-02,79.06,78.35,79.2,76.24,34.24K,0.51%,0.005085176709890726,0.0023778802678576043,0,0
2023-11-03,77.2,78.61,79.7,77.1,19.75K,-2.35%,-0.023526435618517527,-0.024581569959602936,0,0
2023-11-06,75.88,77.48,77.48,75.6,18.33K,-1.71%,-0.01709844559585505,-0.02054616506948296,0,0
2023-11-07,75.36,75.71,76.5,74.86,21.35K,-0.69%,-0.006852925672113819,-0.007097956222727062,0,0
2023-11-08,75.4,75.28,76.38,74.84,19.63K,0.05%,0.0005307855626328628,-0.0013543601119829357,0,0
2023-11-09,77.3,75.65,77.69,75.19,22.23K,2.52%,0.025198938992042397,0.024640314413398652,0,0
2023-11-10,78.5,77.69,78.85,76.29,18.97K,1.55%,0.015523932729624823,0.013215549096759493,0,0
2023-11-13,77.04,78.5,78.92,76.17,19.75K,-1.86%,-0.018598726114649633,-0.02220069534841303,0,0
2023-11-14,78.57,77.39,79.09,76.6,19.81K,1.99%,0.019859813084111888,0.016322623139038213,0,0
2023-11-15,79.8,78.57,80.27,78.57,20.26K,1.57%,0.01565483008781987,0.015260266037719844,0,0
2023-11-16,77.2,79.8,79.89,76.49,23.12K,-3.26%,-0.032581453634085156,-0.03324019603668652,1,0
2023-11-17,76.23,77.09,77.68,76.02,15.96K,-1.26%,-0.012564766839378239,-0.014599452194036053,0,0
2023-11-20,76.66,76.63,77.8,76.15,15.54K,0.56%,0.005640823822641972,0.003562830786662275,0,0
2023-11-21,75.21,76.61,76.71,75.08,16.44K,-1.89%,-0.018914688233759525,-0.018668233418553337,0,0
2023-11-22,75.1,75.37,76.2,74.88,18.87K,-0.15%,-0.0014625714665602585,-0.002366826849788481,0,0
2023-11-23,76.57,75.3,77.22,74.88,20.68K,1.96%,0.019573901464713606,0.016671654595275982,0,0
2023-11-24,76.46,76.68,77.19,76.0,13.70K,-0.14%,-0.001436593966305355,-0.003470169333962758,0,0
2023-11-27,73.07,76.34,76.5,72.79,28.36K,-4.43%,-0.04433690818728753,-0.04632552746149712,1,0
2023-11-28,72.5,73.04,73.71,72.01,23.92K,-0.78%,-0.007800739017380542,-0.012198151664346594,0,0
2023-11-29,70.78,72.33,73.25,70.56,28.53K,-2.37%,-0.02372413793103445,-0.023815842820292102,0,0
2023-11-30,70.56,70.55,71.71,70.44,26.25K,-0.31%,-0.0031082226617688002,-0.003854426955845738,0,0
2023-12-01,72.45,70.79,73.13,70.57,21.53K,2.68%,0.02678571428571419,0.02690668704272984,0,0
2023-12-04,70.43,72.03,72.08,70.15,31.64K,-2.79%,-0.027881297446514797,-0.031711843863103606,1,0
2023-12-05,68.91,70.72,70.88,68.42,30.66K,-2.16%,-0.021581712338492265,-0.025750852865934534,0,0
2023-12-06,68.96,69.11,70.0,68.37,23.02K,0.07%,0.0007255840951965187,-0.0018289952309694497,0,0
2023-12-07,69.97,68.86,70.19,68.65,22.52K,1.46%,0.01464617169373561,0.013313719416867438,0,0
